zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,dist_to_cbd
2025,20.869251019460073,2.595398838242101,021,25,7542,10.854492277992279,9.789186486486486,770.4419576040744,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",8484,22,0.49325907142284536,0.44553291383052746,470,866.6705871536685,42.236423,-70.814436,-71.058701,42.3549,24051.563104743556
2026,20.821944416323664,4.5364265165423046,021,25,24711,10.644858301158301,10.244120077220078,2412.2130367204522,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",25265,57,0.4413729371319973,0.40529509871716685,1710,2466.2928401417275,42.246872,-71.179462,-71.058701,42.3549,15603.65161133807
2030,18.307344312053615,2.841158482613788,021,25,5589,15.433514285714285,15.118448262548263,369.68079679481315,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",6044,25,0.524209081201716,0.48349117805070563,182,399.7764780511452,42.235239,-71.288033,-71.058701,42.3549,23109.05678683797
2032,20.23749505287065,3.439146801667814,021,25,4226,2.39960888030888,2.339676833976834,1806.2323559518745,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",4194,500,0.45576623721650344,0.4172481001852097,145,1792.555253398524,42.156882,-71.216187,-71.058701,42.3549,25578.795494415226
2035,21.94976953046152,2.9577331610300375,021,25,16865,20.849170656370656,19.847940926640927,849.7103081036951,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",17727,28,0.44983304680160474,0.406083169429896,1104,893.140505885218,42.061338,-71.245802,-71.058701,42.3549,36137.70534827847
2038,22.663745399808224,3.835181209541363,021,25,31635,27.026859073359073,26.62600772200772,1188.1240451174397,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",33256,36,0.45256060485016875,0.40828214201946117,1527,1249.0043699834227,42.084858,-71.410571,-71.058701,42.3549,41774.72623479036
2043,29.85455664932159,-0.09406512990195944,023,25,22157,23.024306177606178,22.146807335907337,1000.4602317588295,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",23652,22,0.49271316856793507,0.446901595615414,1588,1067.964318344534,42.216098,-70.88127,-71.058701,42.3549,21266.42824757183
2045,31.930195511541186,1.8272480840667984,023,25,10293,8.155208108108107,2.6580328185328184,3872.4126836332794,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",10455,24,0.42718618586885476,0.38795796477708205,239,3933.360012375977,42.292253,-70.923919,-71.058701,42.3549,13103.153927709249
2050,31.661697262466053,2.188710589966641,023,25,25429,33.28630656370656,29.07803667953668,874.5088356634254,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",26222,285,0.414689653633468,0.374482660511383,905,901.7802779805081,42.115139,-70.710331,-71.058701,42.3549,39201.743051054335
2052,20.53314793999625,3.6903089013244723,021,25,12024,14.6357861003861,14.402139768339769,834.8759415897605,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",12841,35,0.4973920529214987,0.4595972021997023,554,891.6036232496768,42.184599,-71.305307,-71.058701,42.3549,27786.00535938635
2053,22.17269581340701,4.990529802025247,021,25,12752,11.672273359073358,11.542688030888032,1104.768660980516,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",13325,20,0.46682018747206105,0.42272581367064954,515,1154.4104773812246,42.155816,-71.432781,-71.058701,42.3549,37962.243409909985
2054,22.960191471694426,2.459768188800447,021,25,7891,12.254233590733591,12.021614671814671,656.4010089676954,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",8233,23,0.4590088851727026,0.4213357380556972,291,684.8497664213706,42.172551,-71.362811,-71.058701,42.3549,32244.70353487306
2056,21.746973304004115,3.5357318112554563,021,25,10981,15.367051351351352,14.868873745173746,738.5226472559361,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",11309,192,0.46862313722459714,0.4276175857020789,399,760.5821526106349,42.116245,-71.32936,-71.058701,42.3549,34690.47100598113
2061,28.74326000340048,1.3927809741097112,023,25,10506,21.25493938223938,20.939698455598457,501.7264227695269,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",11054,18,0.46706935537841743,0.42404783391861856,1098,527.8968091846897,42.164569,-70.818844,-71.058701,42.3549,28972.76563002687
2062,21.25114355383486,2.6612977967782836,021,25,28602,10.520477606177606,10.358319305019306,2761.258767736615,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",29306,31,0.4504528329534232,0.4116716763256468,2297,2829.223461551264,42.18736,-71.195955,-71.058701,42.3549,21809.76995485389
2066,30.918727300679006,1.3489445527789883,023,25,17656,19.120485714285714,16.92351003861004,1043.2823899840414,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",18239,286,0.44964299267698526,0.4093651311730503,664,1077.7315083211902,42.202273,-70.758184,-71.058701,42.3549,30021.85043295781
2067,20.512539313284154,2.532950220798264,021,25,17486,23.626375675675675,22.672127027027027,771.2553823977458,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",18508,45,0.4897387720379239,0.45118757162874445,638,816.3327586307606,42.107782,-71.181771,-71.058701,42.3549,29319.772998932127
2071,21.063848597174772,1.9932974593254154,021,25,1707,0.983246332046332,0.970330501930502,1759.1944153088784,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",1526,432,0.4567577443243005,0.4186988649887641,7,1572.6600338379312,42.103425,-71.273589,-71.058701,42.3549,33127.15255286183
2072,24.482688520685272,5.151898810130988,021,25,26999,16.46699227799228,16.09275328185328,1677.7116710317657,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",28639,41,0.41282191506498894,0.3718972588212272,1693,1779.6208950953273,42.119006,-71.10365,-71.058701,42.3549,26519.625728353352
2081,20.20136907410801,3.2271635782292667,021,25,18472,18.47001196911197,17.92253474903475,1030.65778689562,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19904,628,0.4613333326874354,0.4221437872830836,1044,1110.5571995653106,42.146227,-71.270378,-71.058701,42.3549,29048.7862759158
2090,23.41451603587914,2.640614843421405,021,25,14636,11.180050965250965,10.894186872586873,1343.4687848827598,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",16154,40,0.48716404590459705,0.4503995663971837,854,1482.8091521587935,42.219645,-71.216769,-71.058701,42.3549,19903.424394183723
2093,21.282614489290065,3.1069702437571083,021,25,10955,22.611309266409265,21.706115057915056,504.6964862560838,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",11823,39,0.43845695714227645,0.39374317279227244,744,544.6852174354796,42.052671,-71.356858,-71.058701,42.3549,41670.13179331597
2108,1.7253245947982019,2.9523120572706265,025,25,3825,0.1370023166023166,0.1370023166023166,27919.23592871073,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",4454,479,0.5335772521739932,0.49252002815412144,2137,32510.39917032094,42.357767,-71.064848,-71.058701,42.3549,597.9574284522591
2114,9.734034941453157,2.6088281598738527,025,25,11999,0.5666810810810811,0.4495015444015444,26694.01284477272,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",13335,669,0.550055308857263,0.5064279421236998,1288,29666.193956583396,42.363175,-71.068646,-71.058701,42.3549,1231.9777306236736
2115,NA,NA,025,25,28441,0.748207722007722,0.7082030888030888,40159.3842919652,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",28652,994,0.48308631019399445,0.44655296912370973,1129,40457.32142798731,42.336342,-71.104176,-71.058701,42.3549,4273.935749371308
2116,8.357745928655918,2.4069027112090886,025,25,20628,0.7329382239382239,0.6303586872586873,32724.225773277332,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",23157,979,0.5360610074788266,0.4921121109042459,3990,36736.22727514947,42.350579,-71.076397,-71.058701,42.3549,1533.1938981316848
2118,7.83243122404601,3.546771332227755,025,25,26498,1.1065737451737452,1.1006555984555983,24074.742396423615,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",28262,1258,0.4848639690664817,0.4446730669297407,1476,25677.423564334073,42.33786,-71.069805,-71.058701,42.3549,2105.420214486631
2119,17.641357566456197,1.9090857038368263,025,25,25346,1.5969671814671815,1.5969671814671815,15871.334297999707,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",27818,1146,0.38714347431206253,0.35150342921623007,758,17419.2684250673,42.324026,-71.085021,-71.058701,42.3549,4062.317134761125
2120,15.26298994546956,3.0128073026286897,025,25,15181,0.6207451737451738,0.6207451737451738,24456.090263912472,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",15188,1201,0.41492593854956844,0.38103463681268485,290,24467.36703302171,42.332091,-71.096545,-71.058701,42.3549,4017.757159045745
2121,18.995192459700032,7.522968511365728,025,25,25978,1.7543749034749034,1.7453108108108109,14884.45487135413,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",30159,1461,0.3614361480924275,0.32520505413238854,314,17280.01672435019,42.306267,-71.085897,-71.058701,42.3549,5858.186539892894
2122,14.793960916699476,1.6635398185013202,025,25,23479,2.6660370656370658,2.032150193050193,11553.771999873084,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",24485,1125,0.40614566887989545,0.36879864380371247,959,12048.814149533304,42.291413,-71.042158,-71.058701,42.3549,7197.303780097593
2124,16.76888518324765,3.202063525389161,025,25,47783,3.074576447876448,3.0027127413127412,15913.277131901064,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",56649,1933,0.3887958088282181,0.35585789838955795,1034,18865.94052790874,42.285805,-71.070571,-71.058701,42.3549,7753.422430939269
2125,14.934980755734165,1.2171975941189574,025,25,33295,2.441341312741313,2.132737837837838,15611.388989916526,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",34847,1175,0.4212869250775241,0.3818947816617997,780,16339.092119886505,42.315748,-71.055896,-71.058701,42.3549,4364.4885973722085
2126,19.326014185998748,4.002105793019011,025,25,25562,2.1062644787644786,2.0820486486486485,12277.330799446492,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",29620,1733,0.36150468359779314,0.33088284577666516,349,14226.372673484277,42.274016,-71.09679,-71.058701,42.3549,9534.244578666126
2127,10.718390348620275,1.6619702492472348,025,25,31799,2.6336046332046332,2.019687644787645,15744.513802451582,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",37634,1080,0.5250158610741881,0.47749947919935976,1178,18633.57440301465,42.334992,-71.039093,-71.058701,42.3549,2741.164390325997
2128,22.731677951891132,0.8330392585292359,025,25,40508,5.989934749034749,4.84982972972973,8352.458180476662,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",47263,1593,0.423396478210448,0.37676081158142777,1465,9745.290584177656,42.361129,-71.006975,-71.058701,42.3549,4311.083059463097
2129,12.035122920086744,3.1840706098534484,025,25,16439,1.837392664092664,1.3483324324324324,12192.097145021979,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19890,753,0.5064158229250273,0.46287998495261107,851,14751.554973811495,42.379657,-71.061487,-71.058701,42.3549,2765.4461390677156
2130,16.20460192042825,3.126986433228601,025,25,35401,3.4610042471042473,3.3341903474903476,10617.570177613408,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",40749,1364,0.4527594621674189,0.42588531110935407,1189,12221.557785587096,42.309174,-71.113835,-71.058701,42.3549,6818.7951558398045
2131,17.34973820737801,1.3875571284058745,025,25,29826,2.5974096525096524,2.592480694980695,11504.810839188178,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",34419,1322,0.42008114116972645,0.3922193782126699,795,13276.47301931261,42.284333,-71.126228,-71.058701,42.3549,9622.960482126584
2132,18.13602585362817,1.8314192910650198,025,25,25861,4.656921235521236,4.561126254826255,5669.871552587643,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",27801,866,0.44750958742926605,0.4220044652017359,937,6095.205097772285,42.280455,-71.162017,-71.058701,42.3549,11874.267433802963
2134,15.083955836805533,2.767789985348017,025,25,21503,1.37186138996139,1.3263602316602316,16212.036132208415,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19907,948,0.47800330848908296,0.4439306088733523,931,15008.74311881472,42.358016,-71.128608,-71.058701,42.3549,5761.10593302222
2135,16.98292987015532,2.359068316294715,025,25,42780,2.8559432432432432,2.6348023166023165,16236.512215901848,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",44951,1296,0.48594280287942915,0.45356132311934433,1217,17060.4829503741,42.349688,-71.153964,-71.058701,42.3549,7858.442969736696
2136,20.917913068675215,2.0114672042716006,025,25,28488,4.697492664092664,4.5897073359073355,6206.931709376243,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",35213,1548,0.38511104641733507,0.3577890345839488,745,7672.166746779895,42.255083,-71.12922,-71.058701,42.3549,12536.898366249552
2138,19.50710852025495,2.2433809581180344,017,25,36314,3.0641980694980693,2.7404281853281853,13251.21387760473,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",38504,1173,0.5343536630910436,0.5242751710877642,2161,14050.359066566409,42.379637,-71.135152,-71.058701,42.3549,6864.436896917884
2139,15.403939860245211,4.128930640715532,017,25,36349,1.6986081081081081,1.5563841698841698,23354.7736499435,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",38715,1033,0.5266324802041549,0.5038974348427872,2121,24874.963874042274,42.362986,-71.103353,-71.058701,42.3549,3781.682738058584
2140,16.84791125224338,1.4810586471252143,017,25,17607,1.1744328185328186,1.1536440154440155,15262.073711034163,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",21490,890,0.5202208748941782,0.4927382143680938,872,18627.930030676675,42.392157,-71.133996,-71.058701,42.3549,7452.815987736416
2141,13.254859281501622,1.316006021681689,017,25,11910,0.651123166023166,0.6399054054054054,18612.12594766963,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",14522,605,0.5397658118425853,0.5080132005345672,701,22693.979262137564,42.3703,-71.08256,-71.058701,42.3549,2605.8091574686673
2143,15.573060010755748,3.3896412897103665,017,25,24514,1.5432849420849422,1.5373868725868727,15945.238272232478,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",25327,947,0.5204839986617138,0.4912989023031203,1119,16474.057669936854,42.380985,-71.096552,-71.058701,42.3549,4257.150608854764
2144,14.7474264612271,1.4159861044754127,017,25,23891,1.0844023166023167,1.0819050193050193,22082.34509841428,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",24818,932,0.5330801646842417,0.4997202589355638,758,22939.167077662954,42.399655,-71.12255,-71.058701,42.3549,7238.085095092322
2145,15.441666094023368,5.218023983111475,017,25,25439,1.486469111969112,1.3958135135135135,18225.214008686205,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",28402,897,0.46482069094976086,0.4251597150051559,738,20347.990419226608,42.391577,-71.08991,-71.058701,42.3549,4822.581181733404
2148,20.771971704902494,2.4092946360783647,017,25,59503,5.082493822393823,5.043926254826255,11796.960739278227,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",60984,33,0.4213217663861556,0.37964392731209234,1865,12090.581209756541,42.43014,-71.057694,-71.058701,42.3549,8376.087646696824
2149,20.31730516184819,2.0268713686982585,017,25,41550,3.669353667953668,3.4259675675675676,12127.96069447337,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",46118,36,0.3921608635944082,0.34907097488482475,1410,13461.306650005365,42.405938,-71.054649,-71.058701,42.3549,5691.286036988676
2150,16.1772173120448,1.4244508917071028,025,25,35124,2.4544559845559846,2.2080285714285712,15907.40285451793,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",39983,48,0.3849272742646255,0.33361100644195957,1298,18108.008436743832,42.396824,-71.031348,-71.058701,42.3549,5180.764070141969
2151,19.277416588462966,1.8346542774119088,025,25,51808,7.1358602316602315,5.8650756756756754,8833.304609327408,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",53701,62,0.39501502977517156,0.3517584798343057,1489,9156.062593141814,42.418294,-71.001257,-71.058701,42.3549,8491.721246484929
2152,22.542207740348523,3.328629914112271,025,25,17497,3.161476447876448,1.9723196911196912,8871.279883671854,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",18542,24,0.413868845221222,0.37447394499683967,466,9401.112853805997,42.373055,-70.974807,-71.058701,42.3549,7190.288700643069
2155,18.840170434419964,1.6857521275606253,017,25,57964,8.758881853281853,8.196722393822395,7071.607066220225,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",59735,309,0.4690153220787133,0.4334626084131426,2134,7287.669037690034,42.42384,-71.107673,-71.058701,42.3549,8666.474099572531
2169,17.89520680048575,6.5716305706419895,021,25,55055,10.43734362934363,8.97139305019305,6136.728119254044,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",56523,853,0.4453665207515554,0.40470160269147976,2970,6300.359340379554,42.248386000000004,-71.002279,-71.058701,42.3549,12734.606601086754
2170,20.12552861406645,4.414223170465407,021,25,19505,2.154789575289575,2.082905019305019,9364.325218491253,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19848,990,0.440864655160149,0.4025729140699599,444,9528.999073909992,42.266412,-71.015573,-71.058701,42.3549,10470.729935665362
2171,21.32434421852273,1.9862038959037716,021,25,17711,4.36367027027027,2.4547694980694983,7214.934035121604,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",17836,893,0.4443939854464353,0.4045150269566743,677,7265.855313106484,42.292142,-71.020475,-71.058701,42.3549,7661.934959048488
