COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01069,36303,0.270036487,0.396759392,0.370406190,0.286767750
01069,36375,0.011764700,0.003871520,0.004352030,0.010685800
01069,36352,0.029776600,0.012618300,0.006286270,0.027197300
01069,36343,0.016249900,0.004301690,0.000967118,0.014487900
01069,36345,0.005019130,0.001577290,0.001450680,0.004538000
01071,35745,0.007606690,0.004559270,0.002610970,0.007351040
01071,35772,0.088000279,0.086626140,0.099216710,0.088051328
01071,35765,0.071914582,0.032421500,0.046997400,0.069093371
01071,35751,0.005059490,0.000000000,0.002610970,0.004707250
01071,35752,0.040092100,0.020770000,0.020887700,0.038625200
01071,35958,0.061551300,0.025329300,0.018276800,0.058711600
01071,35748,0.004082490,0.003546100,0.000000000,0.003997940
01071,35764,0.011759000,0.007092200,0.002610970,0.011349000
01071,35774,0.002582090,0.001519760,0.007832900,0.002579310
01071,35979,0.007362430,0.004559270,0.002610970,0.007125350
01071,35966,0.048745600,0.026849000,0.023498700,0.047040200
01071,35978,0.021284800,0.006585610,0.015665800,0.020279900
01071,35740,0.060085800,0.033434700,0.086161880,0.058711600
01071,35971,0.001430620,0.001013170,0.007832900,0.001483110
01071,35768,0.209218745,0.503039514,0.339425587,0.229526696
01071,35766,0.003105480,0.001519760,0.002610970,0.002998450
01071,35776,0.055759100,0.020263400,0.010443900,0.052940400
01071,35755,0.008479000,0.003039510,0.002610970,0.008060400
01071,35769,0.162427161,0.165146910,0.195822454,0.163012639
01071,35771,0.069262710,0.036474200,0.075718016,0.067255610
01071,35744,0.045291200,0.012664600,0.031331600,0.043042300
01071,35746,0.014899300,0.003546100,0.005221930,0.014057300
01073,35229,0.000000000,0.000000000,0.000073217,0.000002398
01073,35242,0.008362300,0.004576320,0.002709030,0.007812180
01073,35444,0.000187237,0.000000000,0.000000000,0.000163054
01073,35079,0.000027535,0.000000000,0.000000000,0.000023978
01073,35111,0.009345300,0.004103760,0.001464340,0.008581900
01073,35202,0.004826860,0.018827600,0.000146434,0.006023390
01073,35201,0.002246840,0.012186900,0.000146434,0.003136380
01073,35221,0.007533540,0.003780440,0.004100160,0.007059260
01073,35222,0.013596700,0.021488800,0.026138500,0.014768300
01073,35217,0.020637400,0.021762400,0.008346800,0.020343300
01073,35228,0.015548900,0.008331900,0.003001900,0.014442200
01073,35233,0.006115490,0.034023900,0.009005700,0.008900800
01073,35205,0.037838400,0.029646600,0.106970274,0.039312700
01073,35206,0.024588600,0.014649200,0.029799400,0.023801000
01073,35243,0.030594000,0.043624200,0.019695400,0.031493300
01073,35244,0.025794700,0.030939900,0.012739800,0.025863200
01073,35235,0.024632700,0.024945900,0.018450700,0.024460400
01073,35255,0.001993520,0.003780440,0.000073217,0.002102910
01073,35254,0.000000000,0.000000000,0.000073217,0.000002398
01073,35117,0.007533540,0.001517150,0.000073217,0.006709170
01073,35139,0.000000000,0.000024871,0.000000000,0.000002398
01073,35048,0.001013280,0.002810460,0.000146434,0.001158160
01073,35123,0.000000000,0.000024871,0.000000000,0.000002398
01073,35172,0.001349210,0.000397941,0.000292869,0.001222900
01073,35181,0.000002753,0.000024871,0.000000000,0.000004796
01073,35210,0.022553800,0.037157700,0.024381300,0.024021600
01073,35224,0.008844200,0.005024000,0.000732172,0.008210200
01073,35226,0.043747400,0.013729000,0.021086500,0.040111200
01073,35118,0.004755270,0.001989700,0.000219651,0.004340100
01073,35126,0.025563400,0.009326700,0.002416170,0.023239900
01073,35215,0.058547400,0.030865300,0.093644750,0.057028000
01073,35223,0.013781200,0.022334400,0.012373700,0.014559700
01073,35020,0.038358800,0.038550500,0.015668500,0.037634200
01073,35036,0.000002753,0.000074614,0.000146434,0.000014387
01073,35064,0.015749900,0.015196400,0.008639600,0.015463700
01073,35073,0.003901690,0.002437390,0.000219651,0.003639930
01073,35091,0.004075160,0.000895366,0.000073217,0.003637530
01073,35133,0.000005507,0.000000000,0.000000000,0.000004796
01073,35203,0.007126020,0.069614744,0.027676100,0.013823600
01073,35204,0.019822300,0.016017100,0.033826300,0.019914100
01073,35208,0.022636400,0.016390200,0.015375600,0.021796400
01073,35220,0.003130710,0.005173230,0.000146434,0.003229900
01073,35253,0.001943960,0.005695530,0.000146434,0.002246780
01073,35180,0.010956100,0.006690380,0.010177200,0.010519300
01073,35207,0.014497100,0.012062600,0.006809200,0.014010600
01073,35214,0.027493600,0.015146600,0.018157900,0.025997400
01073,35213,0.020169300,0.016688600,0.018377500,0.019775000
01073,35259,0.001283120,0.007038580,0.000146434,0.001800780
01073,35260,0.001043570,0.004004280,0.000073217,0.001297230
01073,35236,0.003664890,0.011291600,0.000146434,0.004284950
01073,35270,0.000000000,0.000024871,0.000000000,0.000002398
01073,35249,0.000000000,0.000000000,0.000073217,0.000002398
01073,35293,0.000000000,0.000000000,0.000073217,0.000002398
01073,35021,0.003119700,0.005571170,0.000146434,0.003258670
01073,35068,0.012002400,0.005919370,0.008566400,0.011303400
01073,35094,0.013406700,0.015047100,0.006809200,0.013348800
01073,35142,0.000000000,0.000049743,0.000000000,0.000004796
01073,35005,0.010504500,0.004277860,0.001171470,0.009598600
01073,35061,0.003893430,0.004153510,0.000073217,0.003793390
01073,35063,0.000269842,0.000149228,0.000000000,0.000249376
01073,35080,0.000077098,0.000000000,0.000000000,0.000067140
01073,35119,0.000000000,0.000049743,0.000000000,0.000004796
01073,35146,0.000300130,0.000000000,0.000000000,0.000261365
01073,35173,0.031312600,0.027557400,0.007102060,0.030157700
01073,35234,0.009499500,0.011490500,0.024088400,0.010169300
01073,35261,0.002734210,0.004004280,0.000073217,0.002769510
01073,35266,0.001809040,0.006416790,0.000146434,0.002198820
01073,35285,0.000000000,0.000024871,0.000073217,0.000004796
01073,35294,0.000002753,0.000049743,0.000000000,0.000007194
01073,35006,0.005314230,0.001367920,0.000366086,0.004771710
01073,35015,0.000000000,0.000024871,0.000000000,0.000002398
01073,35022,0.030541700,0.021737500,0.009518200,0.029004300
01073,35023,0.032359000,0.022782100,0.007102060,0.030608500
01073,35295,0.000000000,0.000000000,0.000073217,0.000002398
01073,35071,0.022647400,0.015967400,0.013252300,0.021695700
01073,35062,0.007467450,0.001939960,0.000292869,0.006699580
01073,35060,0.000005507,0.000024871,0.000000000,0.000007194
01073,35116,0.006531270,0.001417660,0.000219651,0.005831560
01073,35127,0.013092800,0.004601190,0.001976860,0.011910100
01073,35130,0.001996280,0.000621782,0.000000000,0.001798380
01073,35148,0.000107386,0.000000000,0.000000000,0.000093516
01073,35209,0.041924600,0.085432885,0.149363011,0.049637800
01073,35211,0.046591700,0.026438200,0.066700835,0.045307300
01073,35212,0.018583300,0.012435600,0.022038400,0.018103700
01073,35216,0.046641300,0.046385000,0.112461561,0.048772200
01073,35218,0.012553100,0.013455400,0.013764800,0.012679800
01073,35231,0.003023330,0.003357620,0.000146434,0.002961340
01073,35232,0.002513930,0.006715250,0.000146434,0.002841450
01073,35219,0.001751220,0.005645780,0.000073217,0.002071740
01075,35555,0.010268800,0.000000000,0.000000000,0.009555300
01075,35563,0.007099390,0.000000000,0.000000000,0.006606110
01075,35576,0.193204868,0.165562914,0.090592334,0.188746019
01075,35586,0.307682556,0.162251656,0.257839721,0.300813967
01075,35570,0.000760649,0.003311260,0.000000000,0.000825764
01075,35574,0.077205882,0.036423800,0.031358900,0.074200779
01075,35592,0.302611562,0.516556291,0.599303136,0.320278400
01075,35544,0.059964500,0.052980100,0.003484320,0.057803500
01075,35552,0.041201800,0.062913907,0.017421600,0.041170200
01077,35631,0.014215400,0.069512195,0.001843320,0.018675300
01077,35677,0.025987800,0.012804900,0.001843320,0.024417600
01077,35645,0.125322202,0.054674800,0.035944700,0.117656188
01077,35610,0.016062000,0.004674800,0.006451610,0.014916100
01077,35630,0.375851191,0.639024390,0.741935484,0.405028366
01077,35617,0.000000000,0.000203252,0.000000000,0.000017244
01077,35632,0.000000000,0.000203252,0.000000000,0.000017244
01077,35648,0.041222600,0.019512200,0.009216600,0.038781900
01077,35634,0.109683376,0.057723600,0.059907800,0.104343777
01077,35633,0.199899973,0.076626016,0.107834101,0.187718784
01077,35652,0.091678529,0.065040650,0.035023000,0.088358538
01077,35614,0.000076944,0.000000000,0.000000000,0.000068976
01079,35603,0.003518220,0.000000000,0.000000000,0.003252200
01079,35618,0.058325500,0.066722269,0.072664360,0.059047700
01079,35651,0.035512100,0.024186800,0.006920420,0.034402200
01079,35540,0.000219889,0.000000000,0.000000000,0.000203262
01079,35673,0.152547963,0.113427857,0.117647059,0.149651913
01079,35643,0.096751141,0.069224354,0.055363300,0.094466182
01079,35672,0.188719697,0.130108424,0.173010381,0.184917933
01079,35654,0.008080900,0.004170140,0.000000000,0.007723970
01079,35619,0.069924688,0.029191000,0.034602100,0.066924132
01079,35650,0.386399868,0.562969141,0.539792388,0.399410539
01081,36865,0.000000000,0.000000000,0.000289101,0.000009742
01081,36877,0.069465230,0.031398700,0.042497800,0.066217875
01081,36867,0.026345500,0.013162100,0.010696700,0.025008300
01081,36852,0.012790600,0.004598790,0.009251200,0.012168000
01081,36831,0.024924400,0.115604186,0.000578202,0.029674800
01081,36803,0.017064800,0.066286077,0.000578202,0.019533200
01081,36832,0.178755612,0.087852839,0.161318300,0.172583442
01081,36849,0.000000000,0.000475737,0.069384215,0.002367360
01081,36854,0.025645700,0.006184590,0.003469210,0.023702800
01081,36866,0.001841070,0.000317158,0.000000000,0.001685400
01081,36870,0.069562128,0.011893400,0.044521500,0.065175457
01081,36830,0.257426169,0.278623533,0.238797340,0.258100657
01081,36850,0.001141250,0.001268630,0.000000000,0.001110610
01081,36874,0.050290200,0.008246100,0.019658900,0.046675000
01081,36801,0.136734101,0.315572471,0.325238508,0.154073223
01081,36804,0.116783842,0.056295600,0.071407921,0.111538686
01081,36879,0.011229400,0.002220110,0.002312810,0.010375500
01083,35749,0.046119800,0.012812500,0.012560400,0.043521400
01083,35610,0.005004790,0.002187500,0.000000000,0.004743780
01083,35757,0.003708730,0.001875000,0.001932370,0.003567030
01083,35739,0.034754300,0.052500000,0.038647300,0.035872500
01083,35647,0.011804100,0.006875000,0.003864730,0.011363000
01083,35615,0.000000000,0.000312500,0.000000000,0.000018387
01083,35611,0.276559260,0.460625000,0.387439614,0.289499329
01083,35649,0.000000000,0.000312500,0.000000000,0.000018387
01083,35612,0.020597400,0.103125000,0.001932370,0.025097900
01083,35613,0.212314564,0.109687500,0.157487923,0.205232868
01083,35652,0.001076730,0.000000000,0.000000000,0.000992880
01083,35620,0.090225714,0.045625000,0.041545900,0.086675125
01083,35756,0.159873983,0.081875000,0.267632850,0.157335393
01083,35773,0.022870500,0.005937500,0.007729470,0.021586000
01083,35742,0.005463390,0.035937500,0.000966184,0.007170830
01083,35614,0.076906205,0.030000000,0.063768116,0.073896336
01083,35671,0.032720500,0.050312500,0.014492800,0.033408700
01085,36761,0.046782700,0.109170306,0.044943800,0.048928700
01085,36785,0.085422322,0.069868996,0.011236000,0.083877830
01085,36752,0.162222577,0.248908297,0.460674157,0.169275186
01085,36041,0.000319336,0.000000000,0.000000000,0.000303905
01085,36043,0.120708925,0.061135400,0.022471900,0.117307400
01085,36701,0.000159668,0.000000000,0.000000000,0.000151953
01085,36032,0.165096599,0.187772926,0.168539326,0.165932229
01085,36047,0.090691362,0.074235808,0.011236000,0.089044218
01085,36040,0.317419767,0.244541485,0.280898876,0.314389910
01085,36775,0.011176800,0.004366810,0.000000000,0.010788600
01087,36087,0.000000000,0.000000000,0.001976280,0.000063387
01087,36039,0.012969000,0.003525260,0.000000000,0.012043600
01087,36804,0.005201470,0.005875440,0.000000000,0.005070990
01087,36083,0.374713919,0.654524089,0.527667984,0.394713489
01087,36860,0.005825650,0.001175090,0.000000000,0.005387930
01087,36866,0.116929052,0.042303200,0.033596800,0.110230730
01087,36013,0.000416118,0.002350180,0.000000000,0.000507099
01087,36029,0.008461100,0.001175090,0.007905100,0.008050200
01087,36832,0.000832235,0.001175090,0.000000000,0.000824037
01087,36075,0.067549761,0.057579300,0.009881400,0.065162272
01087,36089,0.025105800,0.009400700,0.000000000,0.023453300
01087,36088,0.344267980,0.199764982,0.399209486,0.338235294
01087,36830,0.035855500,0.021151600,0.019762800,0.034546100
01087,36078,0.001872530,0.000000000,0.000000000,0.001711460
01089,35763,0.046933100,0.016858600,0.007207460,0.043032000
01089,35806,0.074398283,0.098661687,0.097654042,0.077263643
01089,35808,0.006448160,0.007832800,0.008055400,0.006620660
01089,35899,0.000000000,0.000051873,0.000000000,0.000004532
01089,35750,0.033095100,0.015043100,0.008196700,0.030719700
01089,35759,0.023744500,0.010011400,0.003109100,0.021883100
01089,35816,0.040073300,0.066345057,0.143018655,0.045669400
01089,35896,0.000000000,0.000051873,0.000000000,0.000004532
01089,35897,0.000000000,0.000051873,0.000000000,0.000004532
01089,35809,0.000000000,0.000051873,0.000141323,0.000009063
01089,35749,0.046938300,0.015406200,0.005228940,0.042846200
01089,35802,0.065356450,0.054673700,0.136659129,0.066709566
01089,35804,0.005748280,0.039526900,0.000282646,0.008523900
01089,35811,0.068181701,0.043106100,0.040135700,0.065091787
01089,35739,0.004719040,0.001089320,0.001130580,0.004286890
01089,35741,0.009237400,0.005965350,0.007348780,0.008891000
01089,35748,0.020924400,0.008351500,0.001130580,0.019191300
01089,35758,0.115583139,0.135958087,0.095816846,0.116729278
01089,35760,0.012536100,0.004616660,0.004239680,0.011578200
01089,35761,0.029590500,0.006691570,0.001130580,0.026677500
01089,35762,0.006386410,0.005394750,0.000141323,0.006099520
01089,35773,0.026518300,0.009959500,0.005794230,0.024407200
01089,35801,0.060699200,0.186430128,0.126766535,0.073801507
01089,35805,0.060817500,0.093370682,0.188948559,0.067769958
01089,35776,0.000154385,0.000051873,0.000000000,0.000140479
01089,35757,0.039656400,0.009388900,0.006359530,0.035944600
01089,35803,0.069437368,0.028893000,0.036461300,0.064838018
01089,35815,0.006062200,0.020385900,0.000282646,0.007128190
01089,35812,0.000313917,0.000829962,0.000423968,0.000362527
01089,35898,0.000000000,0.000051873,0.000000000,0.000004532
01089,35810,0.073312440,0.052339500,0.037733200,0.070339371
01089,35814,0.006051900,0.023913300,0.000282646,0.007427280
01089,35807,0.003972850,0.012812500,0.000282646,0.004626760
01089,35893,0.000000000,0.000051873,0.000000000,0.000004532
01089,35895,0.000000000,0.000051873,0.000000000,0.000004532
01089,35756,0.012422900,0.002541760,0.000989260,0.011193000
01089,35767,0.000000000,0.000051873,0.000000000,0.000004532
01089,35813,0.003216360,0.007314040,0.000282646,0.003480260
01089,35824,0.027470300,0.015769300,0.034765400,0.026682000
01089,35894,0.000000000,0.000051873,0.000000000,0.000004532
01091,36745,0.000000000,0.000836820,0.000000000,0.000075517
01091,36782,0.110979429,0.016736400,0.081196581,0.101948346
01091,36784,0.040548500,0.013389100,0.004273500,0.037456600
01091,36764,0.000000000,0.000000000,0.004273500,0.000075517
01091,36738,0.025988300,0.005020920,0.004273500,0.023712400
01091,36748,0.186828071,0.190794979,0.256410256,0.188415647
01091,36742,0.109878947,0.039330500,0.094017094,0.103232140
01091,36728,0.014814200,0.001673640,0.000000000,0.013366600
01091,36754,0.015237500,0.001673640,0.008547000,0.013895200
01091,36786,0.002793530,0.000000000,0.004273500,0.002567590
01091,36769,0.014729500,0.000836820,0.000000000,0.013215500
01091,36773,0.005417760,0.000000000,0.000000000,0.004833110
01091,36763,0.000000000,0.000000000,0.004273500,0.000075517
01091,36736,0.066367561,0.015899600,0.000000000,0.060640400
01091,36904,0.001015830,0.000836820,0.000000000,0.000981720
01091,36732,0.368238381,0.692887029,0.500000000,0.399864069
01091,36722,0.002200970,0.000000000,0.004273500,0.002038970
01091,36751,0.000084653,0.000000000,0.000000000,0.000075517
01091,36783,0.034876800,0.020083700,0.034188000,0.033529700
01093,35565,0.109782874,0.071207430,0.092936803,0.107188739
01093,35571,0.010917300,0.006191950,0.000000000,0.010333500
01093,35548,0.059221800,0.016511900,0.059479600,0.056917800
01093,35564,0.083191022,0.079463364,0.089219331,0.083170418
01093,35552,0.022444500,0.005159960,0.000000000,0.020834500
01093,35594,0.170041474,0.254901961,0.124535316,0.173267050
01093,35563,0.124176628,0.107327141,0.061338300,0.121376306
01093,35570,0.344657233,0.410732714,0.552044610,0.354465732
01093,35581,0.023237400,0.007223940,0.007434940,0.021895800
01093,35593,0.012564000,0.000000000,0.000000000,0.011506500
01093,35554,0.002256650,0.003095980,0.000000000,0.002234260
01093,35543,0.037509100,0.038183700,0.013011200,0.036809500
01095,35951,0.116884995,0.049694900,0.110169492,0.111055239
01095,35975,0.001115750,0.000000000,0.000000000,0.001005700
01095,35964,0.000000000,0.000217960,0.000000000,0.000018624
01095,35962,0.004938220,0.000435920,0.002824860,0.004525650
